pokedex_number,pokemon_name,type_1,type_2,ability_1,ability_2,ability_3,number_pokemon_with_typing,primary_color,shape,height,weight,bmi,hit_points,attack,defense,special_attack,special_defense,speed,total_stats,mean,standard_deviation,capture_rate,generation,base_happiness,base_experience,exp_type,exp_to_level_100,can_evolve,evolves_from,final_evolution,mega_evolution,is_default,baby_pokemon,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,genus,egg_group_1,egg_group_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
710,Large Size Pumpkaboo,Ghost,Grass,Pickup,Frisk,Insomnia,12,Brown,Ball,0.5,7.5,30.0,54,66,70,44,55,46,335,55.83,9.53,120,6,70,67,Medium Fast,1000000,true,,false,false,false,false,false,false,false,false,false,false,0.5,Pumpkin ,Amorphous,,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
710,Small Size Pumpkaboo,Ghost,Grass,Pickup,Frisk,Insomnia,12,Brown,Ball,0.3,3.5,38.9,44,66,70,44,55,56,335,55.83,9.87,120,6,70,67,Medium Fast,1000000,true,,false,false,false,false,false,false,false,false,false,false,0.5,Pumpkin ,Amorphous,,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
710,Super Size Pumpkaboo,Ghost,Grass,Pickup,Frisk,Insomnia,12,Brown,Ball,0.8,15,23.4,59,66,70,44,55,41,335,55.83,10.61,120,6,70,67,Medium Fast,1000000,true,,false,false,false,false,false,false,false,false,false,false,0.5,Pumpkin ,Amorphous,,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Average Size Gourgeist,Ghost,Grass,Pickup,Frisk,Insomnia,12,Brown,Blob,0.9,12.5,15.4,65,90,122,58,75,84,494,82.33,20.74,60,6,70,173,Medium Fast,1000000,false,Pumpkaboo,false,false,true,false,false,false,false,false,false,false,0.5,Pumpkin ,Amorphous,,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Large Size Gourgeist,Ghost,Grass,Pickup,Frisk,Insomnia,12,Brown,Blob,1.1,14,11.6,75,95,122,58,75,69,494,82.33,20.86,60,6,70,173,Medium Fast,1000000,false,Pumpkaboo,false,false,false,false,false,false,false,false,false,false,0.5,Pumpkin ,Amorphous,,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Small Size Gourgeist,Ghost,Grass,Pickup,Frisk,Insomnia,12,Brown,Blob,0.7,9.5,19.4,55,85,122,58,75,99,494,82.33,23.28,60,6,70,173,Medium Fast,1000000,false,Pumpkaboo,false,false,false,false,false,false,false,false,false,false,0.5,Pumpkin ,Amorphous,,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Super Size Gourgeist,Ghost,Grass,Pickup,Frisk,Insomnia,12,Brown,Blob,1.7,39,13.5,85,100,122,58,75,54,494,82.33,23.60,60,6,70,173,Medium Fast,1000000,false,Pumpkaboo,false,false,false,false,false,false,false,false,false,false,0.5,Pumpkin ,Amorphous,,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
712,Bergmite,Ice,,Own Tempo,Ice Body,Sturdy,20,Blue,Quadruped,1,99.5,99.5,55,69,85,32,35,28,304,50.67,20.98,190,6,70,61,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Ice Chunk ,Monster,Mineral,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
713,Avalugg,Ice,,Own Tempo,Ice Body,Sturdy,20,Blue,Quadruped,2,505,126.3,95,117,184,44,46,28,514,85.67,53.81,55,6,70,180,Medium Fast,1000000,false,Bergmite,true,false,true,false,false,false,false,false,false,false,0.5,Iceberg ,Monster,Mineral,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
714,Noibat,Flying,Dragon,Frisk,Infiltrator,Telepathy,8,Purple,Wings,0.5,8,32.0,40,30,35,45,40,55,245,40.83,7.86,190,6,70,49,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Sound Wave ,Flying,Dragon,20,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
715,Noivern,Flying,Dragon,Frisk,Infiltrator,Telepathy,8,Purple,Wings,1.5,85,37.8,85,70,80,97,80,123,535,89.17,17.12,45,6,70,187,Medium Fast,1000000,false,Noibat,true,false,true,false,false,false,false,false,false,false,0.5,Sound Wave ,Flying,Dragon,20,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
716,Xerneas,Fairy,,Fairy Aura,,,19,Blue,Quadruped,3,215,23.9,126,131,95,131,98,99,680,113.33,16.13,45,6,0,306,Slow,1250000,false,,true,false,true,false,false,false,true,true,false,true,0,Life ,Undiscovered,,120,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
717,Yveltal,Dark,Flying,Dark Aura,,,6,Red,Wings,5.8,203,6.0,126,131,95,131,98,99,680,113.33,16.13,45,6,0,306,Slow,1250000,false,,true,false,true,false,false,false,false,true,false,true,0,Destruction ,Undiscovered,,120,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
718,Zygarde,Dragon,Ground,Aura Break,,,9,Green,Squiggle,5,305,12.2,108,100,121,81,95,95,600,100.00,12.36,3,6,0,270,Slow,1250000,false,,true,false,true,false,false,false,false,true,false,true,0,Order ,Undiscovered,,120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
718,Zygarde Complete,Dragon,Ground,Power Construct,,,9,Green,Squiggle,4.5,610,30.1,216,100,121,91,95,85,708,118.00,45.25,3,6,0,319,Slow,1250000,false,,true,false,false,false,false,false,false,true,false,true,0,Order ,Undiscovered,,120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
718,Zygarde Ten Percent,Dragon,Ground,Power Construct,,,9,Green,Squiggle,1.2,33.5,23.3,54,100,71,61,85,115,486,81.00,21.46,3,6,0,219,Slow,1250000,false,,true,false,false,false,false,false,false,true,false,true,0,Order ,Undiscovered,,120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
719,Diancie,Rock,Fairy,Clear Body,,,3,Pink,Arms,0.7,8.8,18.0,50,100,150,100,150,50,600,100.00,40.82,3,6,70,270,Slow,1250000,false,,true,false,true,false,false,false,true,false,true,true,0,Jewel ,Undiscovered,,25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
719,Mega Diancie,Rock,Fairy,Magic Bounce,,,3,Pink,Arms,1.1,27.8,23.0,50,160,110,160,110,110,700,116.67,37.27,3,6,70,315,Slow,1250000,false,,true,true,false,false,false,false,true,false,true,true,0,Jewel ,Undiscovered,,25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
720,Hoopa,Psychic,Ghost,Magician,,,4,Purple,Arms,0.5,9,36.0,80,110,60,150,130,70,600,100.00,32.66,3,6,100,270,Slow,1250000,false,,true,false,true,false,false,false,false,false,true,true,0,Mischief ,Undiscovered,,120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
720,Hoopa Unbound,Psychic,Dark,Magician,,,3,Purple,Arms,6.5,490,11.6,80,160,60,170,130,80,680,113.33,42.30,3,6,100,306,Slow,1250000,false,,true,false,false,false,false,false,false,false,true,true,0,Mischief ,Undiscovered,,120,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2
721,Volcanion,Fire,Water,Water Absorb,,,1,Brown,Quadruped,1.7,195,67.5,80,110,120,130,90,70,600,100.00,21.60,3,6,100,270,Slow,1250000,false,,true,false,true,false,false,false,false,false,true,true,0,Steam ,Undiscovered,,120,1,0.25,1,2,1,0.25,1,1,2,1,1,0.5,2,1,1,1,0.25,0.5
722,Rowlet,Grass,Flying,Overgrow,Long Reach,,7,Brown,Wings,0.3,1.5,16.7,68,55,55,50,50,42,320,53.33,7.87,45,7,70,64,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.125,Grass Quill ,Flying,,15,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
723,Dartrix,Grass,Flying,Overgrow,Long Reach,,7,Brown,Wings,0.7,16,32.7,78,75,75,70,70,52,420,70.00,8.54,45,7,70,147,Medium Slow,1059860,true,Rowlet,false,false,true,false,false,false,false,false,false,false,0.125,Blade Quill ,Flying,,15,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
724,Decidueye,Grass,Ghost,Overgrow,Long Reach,,12,Brown,Wings,1.6,36.6,14.3,78,107,75,100,100,70,530,88.33,14.38,45,7,70,239,Medium Slow,1059860,false,Dartrix,true,false,true,false,false,false,false,false,false,false,0.125,Arrow Quill ,Flying,,15,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
725,Litten,Fire,,Blaze,Intimidate,,34,Red,Quadruped,0.4,4.3,26.9,45,65,40,60,40,70,320,53.33,12.13,45,7,70,64,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.125,Fire Cat ,Field,,15,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
726,Torracat,Fire,,Blaze,Intimidate,,34,Red,Quadruped,0.7,25,51.0,65,85,50,80,50,90,420,70.00,16.07,45,7,70,147,Medium Slow,1059860,true,Litten,false,false,true,false,false,false,false,false,false,false,0.125,Fire Cat ,Field,,15,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
727,Incineroar,Fire,Dark,Blaze,Intimidate,,4,Red,Upright,1.8,83,25.6,95,115,90,80,90,60,530,88.33,16.50,45,7,70,239,Medium Slow,1059860,false,Torracat,true,false,true,false,false,false,false,false,false,false,0.125,Heel ,Field,,15,1,0.5,2,1,0.5,0.5,2,1,2,1,0,1,2,0.5,1,0.5,0.5,1
728,Popplio,Water,,Torrent,Liquid Voice,,72,Blue,Fish,0.4,7.5,46.9,50,54,54,66,56,40,320,53.33,7.72,45,7,70,64,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.125,Sea Lion ,Water 1,Field,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
729,Brionne,Water,,Torrent,Liquid Voice,,72,Blue,Fish,0.6,17.5,48.6,60,69,69,91,81,50,420,70.00,13.32,45,7,70,147,Medium Slow,1059860,true,Popplio,false,false,true,false,false,false,false,false,false,false,0.125,Pop Star ,Water 1,Field,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
730,Primarina,Water,Fairy,Torrent,Liquid Voice,,4,Blue,Fish,1.8,44,13.6,80,74,74,126,116,60,530,88.33,24.04,45,7,70,239,Medium Slow,1059860,false,Brionne,true,false,true,false,false,false,false,false,false,false,0.125,Soloist ,Water 1,Field,15,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
731,Pikipek,Normal,Flying,Keen Eye,Skill Link,Pickup,27,Black,Wings,0.3,1.2,13.3,35,75,30,30,30,65,265,44.17,18.58,255,7,70,53,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Woodpecker ,Flying,,15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
732,Trumbeak,Normal,Flying,Keen Eye,Skill Link,Pickup,27,Black,Wings,0.6,14.8,41.1,55,85,50,40,50,75,355,59.17,15.66,120,7,70,124,Medium Fast,1000000,true,Pikipek,false,false,true,false,false,false,false,false,false,false,0.5,Bugle Beak ,Flying,,15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
733,Toucannon,Normal,Flying,Keen Eye,Skill Link,Sheer Force,27,Black,Wings,1.1,26,21.5,80,120,75,75,75,60,485,80.83,18.58,45,7,70,218,Medium Fast,1000000,false,Trumbeak,true,false,true,false,false,false,false,false,false,false,0.5,Cannon ,Flying,,15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
734,Yungoos,Normal,,Stakeout,Strong Jaw,Adaptability,71,Brown,Quadruped,0.4,6,37.5,48,70,30,30,30,45,253,42.17,14.50,255,7,70,51,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Loitering ,Field,,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
735,Gumshoos,Normal,,Stakeout,Strong Jaw,Adaptability,71,Brown,Quadruped,0.7,14.2,29.0,88,110,60,55,60,45,418,69.67,22.26,127,7,70,146,Medium Fast,1000000,false,Yungoos,true,false,true,false,false,false,false,false,false,false,0.5,Stakeout ,Field,,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
735,Gumshoos Totem,Normal,,Stakeout,Strong Jaw,Adaptability,71,Brown,Quadruped,1.4,60,30.6,88,110,60,55,60,45,418,69.67,22.26,127,8,70,146,Medium Fast,1000000,false,Yungoos,true,false,false,false,false,false,false,false,false,false,0.5,Stakeout ,Field,,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
736,Grubbin,Bug,,Swarm,,,19,Gray,Armor,0.4,4.4,27.5,47,62,45,55,45,46,300,50.00,6.38,255,7,70,60,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Larva ,Bug,,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
737,Charjabug,Bug,Electric,Battery,,,4,Green,Squiggle,0.5,10.5,42.0,57,82,95,55,75,36,400,66.67,19.48,120,7,70,140,Medium Fast,1000000,true,Grubbin,false,false,true,false,false,false,false,false,false,false,0.5,Battery ,Bug,,15,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
738,Vikavolt,Bug,Electric,Levitate,,,4,Blue,Armor,1.5,45,20.0,77,70,90,145,75,43,500,83.33,30.99,45,7,70,225,Medium Fast,1000000,false,Charjabug,true,false,true,false,false,false,false,false,false,false,0.5,Stag Beetle ,Bug,,15,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
738,Vikavolt Totem,Bug,Electric,Levitate,,,4,Blue,Armor,2.6,147.5,21.8,77,70,90,145,75,43,500,83.33,30.99,45,8,70,225,Medium Fast,1000000,false,Charjabug,true,false,false,false,false,false,false,false,false,false,0.5,Stag Beetle ,Bug,,15,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
739,Crabrawler,Fighting,,Hyper Cutter,Iron Fist,Anger Point,29,Purple,Armor,0.6,7,19.4,47,82,57,42,47,63,338,56.33,13.44,225,7,70,68,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Boxing ,Water 3,,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
740,Crabominable,Fighting,Ice,Hyper Cutter,Iron Fist,Anger Point,1,White,Armor,1.7,180,62.3,97,132,77,62,67,43,478,79.67,28.47,60,7,70,167,Medium Fast,1000000,false,Crabrawler,true,false,true,false,false,false,false,false,false,false,0.5,Woolly Crab ,Water 3,,20,1,2,1,1,1,0.5,2,1,1,2,2,0.5,1,1,1,0.5,2,2
741,Oricorio Baile Style,Fire,Flying,Dancer,,,7,Red,Wings,0.6,3.4,9.4,75,70,70,98,70,93,476,79.33,11.66,45,7,70,167,Medium Fast,1000000,false,,true,false,true,false,false,false,false,false,false,false,0.75,Dancing ,Flying,,20,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
741,Oricorio Pa'u Style,Psychic,Flying,Dancer,,,8,Red,Wings,0.6,3.4,9.4,75,70,70,98,70,93,476,79.33,11.66,45,7,70,167,Medium Fast,1000000,false,,true,false,false,false,false,false,false,false,false,false,0.75,Dancing ,Flying,,20,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
741,Oricorio Pom-Pom Style,Electric,Flying,Dancer,,,6,Red,Wings,0.6,3.4,9.4,75,70,70,98,70,93,476,79.33,11.66,45,7,70,167,Medium Fast,1000000,false,,true,false,false,false,false,false,false,false,false,false,0.75,Dancing ,Flying,,20,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
741,Oricorio Sensu Style,Ghost,Flying,Dancer,,,3,Red,Wings,0.6,3.4,9.4,75,70,70,98,70,93,476,79.33,11.66,45,7,70,167,Medium Fast,1000000,false,,true,false,false,false,false,false,false,false,false,false,0.75,Dancing ,Flying,,20,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1
742,Cutiefly,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,2,Yellow,Armor,0.1,0.2,20.0,40,45,40,55,40,84,304,50.67,15.83,190,7,70,61,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Bee Fly ,Bug,Fairy,20,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
743,Ribombee,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,2,Yellow,Bug-Wings,0.2,0.5,12.5,60,55,60,95,70,124,464,77.33,24.64,75,7,70,162,Medium Fast,1000000,false,Cutiefly,true,false,true,false,false,false,false,false,false,false,0.5,Bee Fly ,Bug,Fairy,20,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
743,Ribombee Totem,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,2,Yellow,Bug-Wings,0.4,2,12.5,60,55,60,95,70,124,464,77.33,24.64,75,7,70,162,Medium Fast,1000000,false,Cutiefly,true,false,false,false,false,false,false,false,false,false,0.5,Bee Fly ,Bug,Fairy,20,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
744,Rockruff,Rock,,Keen Eye,Vital Spirit,Steadfast,16,Brown,Quadruped,0.5,9.2,36.8,45,65,40,30,40,60,280,46.67,12.13,190,7,70,56,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Puppy ,Field,,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
744,Rockruff Own Tempo,Rock,,Own Tempo,,,16,Brown,Quadruped,0.5,9.2,36.8,45,65,40,30,40,60,280,46.67,12.13,190,7,70,56,Medium Fast,1000000,true,,false,false,false,false,false,false,false,false,false,false,0.5,Puppy ,Field,,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
745,Lycanroc Dusk,Rock,,Tough Claws,,,16,Brown,Quadruped,0.8,25,39.1,75,117,65,55,65,110,487,81.17,23.67,90,7,70,170,Medium Fast,1000000,false,Rockruff,false,false,false,false,false,false,false,false,false,false,0.5,Wolf ,Field,,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
745,Lycanroc Midday,Rock,,Keen Eye,Sand Rush,Steadfast,16,Brown,Quadruped,0.8,25,39.1,75,115,65,55,65,112,487,81.17,23.60,90,7,70,170,Medium Fast,1000000,false,Rockruff,false,false,true,false,false,false,false,false,false,false,0.5,Wolf ,Field,,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
745,Lycanroc Midnight,Rock,,Keen Eye,Vital Spirit,No Guard,16,Brown,Quadruped,1.1,25,20.7,85,115,75,55,75,82,487,81.17,17.89,90,7,70,170,Medium Fast,1000000,false,Rockruff,false,false,false,false,false,false,false,false,false,false,0.5,Wolf ,Field,,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
746,Wishiwashi School,Water,,Schooling,,,72,Blue,Fish,8.2,78.6,1.2,45,140,130,140,135,30,620,103.33,46.87,60,7,70,217,Fast,800000,false,,false,false,false,false,false,false,false,false,false,false,0.5,Small Fry ,Water 2,,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
747,Mareanie,Poison,Water,Merciless,Limber,Regenerator,6,Blue,Blob,0.4,8,50.0,50,53,62,43,52,45,305,50.83,6.15,190,7,70,61,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Brutal Star ,Water 1,,20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
748,Toxapex,Poison,Water,Merciless,Limber,Regenerator,6,Blue,Tentacles,0.7,14.5,29.6,50,63,152,53,142,35,495,82.50,46.43,75,7,70,173,Medium Fast,1000000,false,Mareanie,true,false,true,false,false,false,false,false,false,false,0.5,Brutal Star ,Water 1,,20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
749,Mudbray,Ground,,Own Tempo,Stamina,Inner Focus,17,Brown,Quadruped,1,110,110.0,70,100,70,45,55,45,385,64.17,19.02,190,7,70,77,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Donkey ,Field,,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
750,Mudsdale,Ground,,Own Tempo,Stamina,Inner Focus,17,Brown,Quadruped,2.5,920,147.2,100,125,100,55,85,35,500,83.33,30.09,60,7,70,175,Medium Fast,1000000,false,Mudbray,true,false,true,false,false,false,false,false,false,false,0.5,Draft Horse ,Field,,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
751,Dewpider,Water,Bug,Water Bubble,Water Absorb,,5,Green,Legs,0.3,4,44.4,38,40,52,40,72,27,269,44.83,14.15,200,7,70,54,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Water Bubble ,Water 1,Bug,15,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
752,Araquanid,Water,Bug,Water Bubble,Water Absorb,,5,Green,Armor,1.8,82,25.3,68,70,92,50,132,42,454,75.67,29.79,100,7,70,159,Medium Fast,1000000,false,Dewpider,true,false,true,false,false,false,false,false,false,false,0.5,Water Bubble ,Water 1,Bug,15,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
752,Araquanid Totem,Water,Bug,Water Bubble,Water Absorb,,5,Green,Armor,3.1,217.5,22.6,68,70,92,50,132,42,454,75.67,29.79,100,7,70,159,Medium Fast,1000000,false,Dewpider,true,false,false,false,false,false,false,false,false,false,0.5,Water Bubble ,Water 1,Bug,15,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
753,Fomantis,Grass,,Leaf Guard,Contrary,,43,Pink,Upright,0.3,1.5,16.7,40,55,35,50,35,35,250,41.67,7.99,190,7,70,50,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Sickle Grass ,Grass,,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
754,Lurantis,Grass,,Leaf Guard,Contrary,,43,Pink,Humanoid,0.9,18.5,22.8,70,105,90,80,90,45,480,80.00,18.93,75,7,70,168,Medium Fast,1000000,false,Fomantis,true,false,true,false,false,false,false,false,false,false,0.5,Bloom Sickle ,Grass,,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
754,Lurantis Totem,Grass,,Leaf Guard,Contrary,,43,Pink,Humanoid,1.5,58,25.8,70,105,90,80,90,45,480,80.00,18.93,75,8,70,168,Medium Fast,1000000,false,Fomantis,true,false,false,false,false,false,false,false,false,false,0.5,Bloom Sickle ,Grass,,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
755,Morelull,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,5,Purple,Blob,58,1.5,0.0,40,35,55,65,75,15,285,47.50,19.95,190,7,70,57,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Illuminating ,Grass,,20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
756,Shiinotic,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,5,Purple,Humanoid,1,11.5,11.5,60,45,80,90,100,30,405,67.50,24.79,75,7,70,142,Medium Fast,1000000,false,Morelull,true,false,true,false,false,false,false,false,false,false,0.5,Illuminating ,Grass,,20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
757,Salandit,Poison,Fire,Corrosion,Oblivious,,2,Black,Quadruped,0.6,4.8,13.3,48,44,40,71,40,77,320,53.33,14.96,120,7,70,64,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.125,Toxic Lizard ,Monster,Dragon,20,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
758,Salazzle,Poison,Fire,Corrosion,Oblivious,,2,Black,Quadruped,1.2,22.2,15.4,68,64,60,111,60,117,480,80.00,24.26,45,7,70,168,Medium Fast,1000000,false,Salandit,true,false,true,false,false,false,false,false,false,false,1,Toxic Lizard ,Monster,Dragon,20,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
758,Salazzle Totem,Poison,Fire,Corrosion,Oblivious,,2,Black,Quadruped,2.1,81,18.4,68,64,60,111,60,117,480,80.00,24.26,45,7,70,168,Medium Fast,1000000,false,Salandit,true,false,false,false,false,false,false,false,false,false,1,Toxic Lizard ,Monster,Dragon,20,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
759,Stufful,Normal,Fighting,Fluffy,Klutz,Cute Charm,4,Pink,Quadruped,0.5,6.8,27.2,70,75,50,45,50,50,340,56.67,11.43,140,7,70,68,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Flailing ,Field,,15,1,1,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
760,Bewear,Normal,Fighting,Fluffy,Klutz,Unnerve,4,Pink,Upright,2.1,135,30.6,120,125,80,55,60,60,500,83.33,28.82,70,7,70,175,Medium Fast,1000000,false,Stufful,true,false,true,false,false,false,false,false,false,false,0.5,Strong Arm ,Field,,15,1,1,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
761,Bounsweet,Grass,,Leaf Guard,Oblivious,Sweet Veil,43,Purple,Legs,0.3,3.2,35.6,42,30,38,30,38,32,210,35.00,4.58,235,7,70,42,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,1,Fruit ,Grass,,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
762,Steenee,Grass,,Leaf Guard,Oblivious,Sweet Veil,43,Purple,Humanoid,0.7,8.2,16.7,52,40,48,40,48,62,290,48.33,7.52,120,7,70,102,Medium Slow,1059860,true,Bounsweet,false,false,true,false,false,false,false,false,false,false,1,Fruit ,Grass,,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
763,Tsareena,Grass,,Leaf Guard,Queenly Majesty,Sweet Veil,43,Purple,Humanoid,1.2,21.4,14.9,72,120,98,50,98,72,510,85.00,22.83,45,7,70,230,Medium Slow,1059860,false,Steenee,true,false,true,false,false,false,false,false,false,false,1,Fruit ,Grass,,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
